date,mine_block_id,planned_tonnes,actual_tonnes,equipment_availability_pct,rainfall_mm,blasting_delay_flag,maintenance_flag,synthetic
2023-12-11,BLOCK_A,330.3,286.1,84.5,0.4,0,0,True
2023-12-11,BLOCK_B,276.1,223.5,78.5,0.4,0,0,True
2023-12-11,BLOCK_C,222.8,189.8,83.9,0.4,0,0,True
2023-12-12,BLOCK_A,317.7,306.4,90.0,0.8,0,0,True
2023-12-12,BLOCK_B,270.3,198.6,74.6,0.8,0,0,True
2023-12-12,BLOCK_C,219.8,183.7,84.5,0.8,0,0,True
2023-12-13,BLOCK_A,318.5,277.3,83.4,3.9,0,0,True
2023-12-13,BLOCK_B,270.8,198.3,78.1,3.9,0,0,True
2023-12-13,BLOCK_C,211.6,189.9,87.7,3.9,0,0,True
2023-12-14,BLOCK_A,339.9,314.9,92.6,0.0,0,0,True
2023-12-14,BLOCK_B,270.4,241.8,88.1,0.0,0,0,True
2023-12-14,BLOCK_C,224.5,194.1,89.0,0.0,0,0,True
2023-12-15,BLOCK_A,325.3,232.8,74.9,0.0,0,0,True
2023-12-15,BLOCK_B,269.5,183.4,69.5,0.0,0,0,True
2023-12-15,BLOCK_C,212.4,143.9,72.0,0.0,0,0,True
2023-12-16,BLOCK_A,323.0,252.2,76.5,0.0,0,0,True
2023-12-16,BLOCK_B,293.6,234.0,78.9,0.0,0,0,True
2023-12-16,BLOCK_C,221.2,163.9,79.6,0.0,0,0,True
2023-12-17,BLOCK_A,345.5,270.3,83.8,0.0,0,0,True
2023-12-17,BLOCK_B,283.0,237.4,86.6,0.0,0,0,True
2023-12-17,BLOCK_C,219.2,115.0,79.0,0.0,1,0,True
2023-12-18,BLOCK_A,337.3,307.2,90.8,0.0,0,0,True
2023-12-18,BLOCK_B,289.8,244.8,83.0,0.0,0,0,True
2023-12-18,BLOCK_C,215.7,136.1,71.9,0.0,0,1,True
2023-12-19,BLOCK_A,336.3,250.9,72.9,0.0,0,0,True
2023-12-19,BLOCK_B,271.5,250.3,84.9,0.0,0,0,True
2023-12-19,BLOCK_C,213.6,203.2,91.5,0.0,0,0,True
2023-12-20,BLOCK_A,321.4,289.3,87.2,0.0,0,0,True
2023-12-20,BLOCK_B,290.7,215.4,77.8,0.0,0,0,True
2023-12-20,BLOCK_C,226.2,141.5,77.2,0.0,0,0,True
2023-12-21,BLOCK_A,329.2,265.9,86.5,0.0,0,0,True
2023-12-21,BLOCK_B,280.7,214.4,73.4,0.0,0,0,True
2023-12-21,BLOCK_C,224.9,164.7,97.9,0.0,1,0,True
2023-12-22,BLOCK_A,334.8,256.6,77.6,0.0,0,0,True
2023-12-22,BLOCK_B,277.4,156.2,77.7,0.0,1,0,True
2023-12-22,BLOCK_C,220.8,154.5,70.0,0.0,0,0,True
2023-12-23,BLOCK_A,332.0,242.2,75.2,0.0,0,0,True
2023-12-23,BLOCK_B,289.1,214.5,77.1,0.0,0,0,True
2023-12-23,BLOCK_C,222.1,173.0,78.6,0.0,0,0,True
2023-12-24,BLOCK_A,334.7,293.8,88.3,0.0,0,0,True
2023-12-24,BLOCK_B,279.0,212.2,81.5,0.0,0,0,True
2023-12-24,BLOCK_C,216.8,170.2,83.1,0.0,0,0,True
2023-12-25,BLOCK_A,347.8,229.6,84.9,0.0,0,1,True
2023-12-25,BLOCK_B,272.9,267.5,98.0,0.0,0,0,True
2023-12-25,BLOCK_C,215.2,169.1,76.3,0.0,0,0,True
2023-12-26,BLOCK_A,349.7,258.2,82.9,0.0,0,0,True
2023-12-26,BLOCK_B,290.0,252.2,88.8,0.0,0,0,True
2023-12-26,BLOCK_C,210.3,184.3,80.4,0.0,0,0,True
2023-12-27,BLOCK_A,318.2,297.8,90.5,0.0,0,0,True
2023-12-27,BLOCK_B,277.9,247.0,88.9,0.0,0,0,True
2023-12-27,BLOCK_C,230.7,169.9,77.5,0.0,0,0,True
2023-12-28,BLOCK_A,348.2,264.9,76.8,0.0,0,0,True
2023-12-28,BLOCK_B,292.4,243.7,83.3,0.0,0,0,True
2023-12-28,BLOCK_C,221.2,111.7,69.1,0.0,1,0,True
2023-12-29,BLOCK_A,334.6,269.2,82.9,3.6,0,0,True
2023-12-29,BLOCK_B,289.6,233.0,88.0,3.6,0,0,True
2023-12-29,BLOCK_C,217.9,169.3,82.1,3.6,0,0,True
2023-12-30,BLOCK_A,325.6,256.9,76.9,0.0,0,0,True
2023-12-30,BLOCK_B,284.4,253.8,86.9,0.0,0,0,True
2023-12-30,BLOCK_C,229.3,164.9,74.8,0.0,0,0,True
2023-12-31,BLOCK_A,332.7,261.5,82.7,0.0,0,0,True
2023-12-31,BLOCK_B,277.9,264.7,89.0,0.0,0,0,True
2023-12-31,BLOCK_C,213.8,177.4,80.9,0.0,0,0,True
2024-01-01,BLOCK_A,319.3,269.2,80.8,0.0,0,0,True
2024-01-01,BLOCK_B,287.6,226.2,80.3,0.0,0,0,True
2024-01-01,BLOCK_C,226.6,155.3,70.3,0.0,0,0,True
2024-01-02,BLOCK_A,321.8,251.6,77.5,0.0,0,0,True
2024-01-02,BLOCK_B,267.9,233.5,79.6,0.0,0,0,True
2024-01-02,BLOCK_C,228.8,178.3,82.0,0.0,0,0,True
2024-01-03,BLOCK_A,336.9,285.2,87.1,0.0,0,0,True
2024-01-03,BLOCK_B,279.9,226.7,84.0,0.0,0,0,True
2024-01-03,BLOCK_C,218.7,125.4,85.2,0.0,0,1,True
2024-01-04,BLOCK_A,340.4,261.7,79.0,0.0,0,0,True
2024-01-04,BLOCK_B,272.7,204.6,75.1,0.0,0,0,True
2024-01-04,BLOCK_C,216.8,210.3,87.4,0.0,0,0,True
2024-01-05,BLOCK_A,316.8,278.0,84.7,0.0,0,0,True
2024-01-05,BLOCK_B,276.4,256.4,90.9,0.0,0,0,True
2024-01-05,BLOCK_C,210.9,183.8,75.7,0.0,0,0,True
2024-01-06,BLOCK_A,343.0,223.1,68.2,0.0,0,0,True
2024-01-06,BLOCK_B,287.0,215.8,78.3,0.0,0,0,True
2024-01-06,BLOCK_C,221.8,223.9,98.0,0.0,0,0,True
2024-01-07,BLOCK_A,320.5,268.7,83.9,0.0,0,0,True
2024-01-07,BLOCK_B,290.3,162.9,76.8,0.0,1,0,True
2024-01-07,BLOCK_C,225.0,161.6,78.9,0.0,0,0,True
2024-01-08,BLOCK_A,330.2,315.9,98.0,0.0,0,0,True
2024-01-08,BLOCK_B,288.6,262.7,87.3,0.0,0,0,True
2024-01-08,BLOCK_C,212.0,208.7,85.5,0.0,0,0,True
2024-01-09,BLOCK_A,336.2,265.5,82.2,0.0,0,0,True
2024-01-09,BLOCK_B,279.8,230.8,80.6,0.0,0,0,True
2024-01-09,BLOCK_C,228.7,201.3,89.6,0.0,0,0,True
2024-01-10,BLOCK_A,322.6,249.4,79.3,0.0,0,0,True
2024-01-10,BLOCK_B,269.8,228.9,87.9,0.0,0,0,True
2024-01-10,BLOCK_C,225.4,191.6,85.2,0.0,0,0,True
2024-01-11,BLOCK_A,321.0,300.3,91.7,0.0,0,0,True
2024-01-11,BLOCK_B,269.7,250.2,85.9,0.0,0,0,True
2024-01-11,BLOCK_C,220.6,168.5,73.4,0.0,0,0,True
2024-01-12,BLOCK_A,317.2,172.6,71.2,0.0,0,1,True
2024-01-12,BLOCK_B,288.1,236.8,88.4,0.0,0,0,True
2024-01-12,BLOCK_C,225.3,174.8,73.3,0.0,0,0,True
2024-01-13,BLOCK_A,341.5,227.6,71.0,0.0,0,0,True
2024-01-13,BLOCK_B,292.0,280.0,98.0,0.0,0,0,True
2024-01-13,BLOCK_C,214.1,203.2,89.9,0.0,0,0,True
2024-01-14,BLOCK_A,331.2,246.6,76.9,0.0,0,0,True
2024-01-14,BLOCK_B,289.2,260.0,98.0,0.0,0,0,True
2024-01-14,BLOCK_C,211.0,153.8,70.9,0.0,0,0,True
2024-01-15,BLOCK_A,335.4,307.7,91.7,0.0,0,0,True
2024-01-15,BLOCK_B,285.0,189.4,70.1,0.0,0,0,True
2024-01-15,BLOCK_C,210.9,199.0,85.0,0.0,0,0,True
2024-01-16,BLOCK_A,322.0,255.0,78.9,0.0,0,0,True
2024-01-16,BLOCK_B,293.3,239.1,86.5,0.0,0,0,True
2024-01-16,BLOCK_C,228.1,168.3,74.6,0.0,0,0,True
2024-01-17,BLOCK_A,331.7,247.3,80.8,0.0,0,0,True
2024-01-17,BLOCK_B,286.4,245.1,86.3,0.0,0,0,True
2024-01-17,BLOCK_C,215.7,144.8,69.9,0.0,0,0,True
2024-01-18,BLOCK_A,327.1,269.0,83.5,0.0,0,0,True
2024-01-18,BLOCK_B,272.1,165.2,63.6,0.0,0,0,True
2024-01-18,BLOCK_C,218.4,114.1,73.1,0.0,0,1,True
2024-01-19,BLOCK_A,332.5,241.6,80.1,6.3,0,0,True
2024-01-19,BLOCK_B,285.9,231.0,98.0,6.3,0,0,True
2024-01-19,BLOCK_C,213.7,165.5,78.8,6.3,0,0,True
2024-01-20,BLOCK_A,347.7,268.5,83.2,0.0,0,0,True
2024-01-20,BLOCK_B,270.4,247.5,93.8,0.0,0,0,True
2024-01-20,BLOCK_C,229.1,163.4,80.2,0.0,0,0,True
2024-01-21,BLOCK_A,347.7,200.2,83.8,1.0,1,0,True
2024-01-21,BLOCK_B,283.6,237.1,86.7,1.0,0,0,True
2024-01-21,BLOCK_C,229.0,150.6,67.9,1.0,0,0,True
2024-01-22,BLOCK_A,348.6,254.0,76.2,0.0,0,0,True
2024-01-22,BLOCK_B,290.0,199.7,72.3,0.0,0,0,True
2024-01-22,BLOCK_C,214.8,176.6,77.3,0.0,0,0,True
2024-01-23,BLOCK_A,347.7,249.6,78.4,0.0,0,0,True
2024-01-23,BLOCK_B,278.9,204.5,81.6,0.0,0,0,True
2024-01-23,BLOCK_C,209.1,151.3,76.8,0.0,0,0,True
2024-01-24,BLOCK_A,325.4,277.2,86.3,4.1,0,0,True
2024-01-24,BLOCK_B,293.4,201.7,78.2,4.1,0,0,True
2024-01-24,BLOCK_C,217.3,184.8,84.7,4.1,0,0,True
2024-01-25,BLOCK_A,335.5,263.0,79.5,0.9,0,0,True
2024-01-25,BLOCK_B,285.5,209.4,71.7,0.9,0,0,True
2024-01-25,BLOCK_C,211.8,186.5,82.7,0.9,0,0,True
2024-01-26,BLOCK_A,327.0,287.0,85.3,0.0,0,0,True
2024-01-26,BLOCK_B,281.9,224.3,78.7,0.0,0,0,True
2024-01-26,BLOCK_C,209.4,156.5,81.6,0.0,0,1,True
2024-01-27,BLOCK_A,328.6,331.1,98.0,0.0,0,0,True
2024-01-27,BLOCK_B,280.9,243.1,87.2,0.0,0,0,True
2024-01-27,BLOCK_C,211.8,185.6,79.7,0.0,0,0,True
2024-01-28,BLOCK_A,336.7,266.7,82.0,0.0,0,0,True
2024-01-28,BLOCK_B,287.0,181.8,87.1,0.0,1,0,True
2024-01-28,BLOCK_C,220.8,182.5,79.1,0.0,0,0,True
2024-01-29,BLOCK_A,317.7,269.2,81.2,0.0,0,0,True
2024-01-29,BLOCK_B,284.7,233.5,81.0,0.0,0,0,True
2024-01-29,BLOCK_C,213.1,197.7,87.0,0.0,0,0,True
2024-01-30,BLOCK_A,316.6,250.1,77.0,0.0,0,0,True
2024-01-30,BLOCK_B,273.8,218.9,83.2,0.0,0,0,True
2024-01-30,BLOCK_C,210.7,197.8,93.3,0.0,0,0,True
2024-01-31,BLOCK_A,343.1,221.1,81.7,0.0,1,0,True
2024-01-31,BLOCK_B,276.7,233.1,86.5,0.0,0,0,True
2024-01-31,BLOCK_C,221.9,202.2,92.8,0.0,0,0,True
2024-02-01,BLOCK_A,338.8,276.8,79.1,0.0,0,0,True
2024-02-01,BLOCK_B,292.1,183.3,94.6,0.0,1,0,True
2024-02-01,BLOCK_C,219.7,194.4,83.6,0.0,0,0,True
2024-02-02,BLOCK_A,320.6,267.5,78.0,0.0,0,0,True
2024-02-02,BLOCK_B,292.4,276.7,98.0,0.0,0,0,True
2024-02-02,BLOCK_C,222.2,177.2,83.0,0.0,0,0,True
2024-02-03,BLOCK_A,331.0,260.8,77.7,0.0,0,0,True
2024-02-03,BLOCK_B,282.1,271.6,89.7,0.0,0,0,True
2024-02-03,BLOCK_C,225.8,106.2,77.8,0.0,0,1,True
2024-02-04,BLOCK_A,337.3,259.3,78.6,0.0,0,0,True
2024-02-04,BLOCK_B,285.3,215.9,80.3,0.0,0,0,True
2024-02-04,BLOCK_C,210.0,133.9,86.3,0.0,1,0,True
2024-02-05,BLOCK_A,337.1,194.5,81.5,0.0,1,0,True
2024-02-05,BLOCK_B,290.7,262.5,96.0,0.0,0,0,True
2024-02-05,BLOCK_C,213.2,198.8,90.2,0.0,0,0,True
2024-02-06,BLOCK_A,335.7,305.3,91.3,0.0,0,0,True
2024-02-06,BLOCK_B,268.0,199.6,75.5,0.0,0,0,True
2024-02-06,BLOCK_C,219.1,170.8,75.5,0.0,0,0,True
2024-02-07,BLOCK_A,337.5,258.7,76.5,0.0,0,0,True
2024-02-07,BLOCK_B,287.7,235.9,84.6,0.0,0,0,True
2024-02-07,BLOCK_C,213.8,205.5,98.0,0.0,0,0,True
2024-02-08,BLOCK_A,346.3,292.0,89.3,0.0,0,0,True
2024-02-08,BLOCK_B,274.8,273.9,95.8,0.0,0,0,True
2024-02-08,BLOCK_C,224.4,180.3,81.6,0.0,0,0,True
2024-02-09,BLOCK_A,324.7,303.1,91.1,0.0,0,0,True
2024-02-09,BLOCK_B,268.7,237.9,85.0,0.0,0,0,True
2024-02-09,BLOCK_C,220.0,159.7,79.1,0.0,0,0,True
2024-02-10,BLOCK_A,347.4,243.8,69.2,0.0,0,0,True
2024-02-10,BLOCK_B,281.7,225.8,93.3,0.0,0,0,True
2024-02-10,BLOCK_C,220.9,183.9,85.9,0.0,0,0,True
2024-02-11,BLOCK_A,321.2,250.3,74.9,0.0,0,0,True
2024-02-11,BLOCK_B,273.1,180.2,69.3,0.0,0,0,True
2024-02-11,BLOCK_C,212.8,166.3,83.5,0.0,0,0,True
2024-02-12,BLOCK_A,340.5,258.5,79.8,0.0,0,0,True
2024-02-12,BLOCK_B,290.1,228.5,81.7,0.0,0,0,True
2024-02-12,BLOCK_C,221.0,155.7,80.3,0.0,0,0,True
2024-02-13,BLOCK_A,331.1,268.6,83.7,0.0,0,0,True
2024-02-13,BLOCK_B,284.7,230.8,81.9,0.0,0,0,True
2024-02-13,BLOCK_C,229.1,187.9,86.6,0.0,0,0,True
2024-02-14,BLOCK_A,340.6,229.1,70.0,0.2,0,0,True
2024-02-14,BLOCK_B,266.0,209.7,79.4,0.2,0,0,True
2024-02-14,BLOCK_C,216.1,135.8,83.8,0.2,1,0,True
2024-02-15,BLOCK_A,326.7,279.0,84.7,0.0,0,0,True
2024-02-15,BLOCK_B,267.5,230.1,85.7,0.0,0,0,True
2024-02-15,BLOCK_C,221.0,184.1,83.9,0.0,0,0,True
2024-02-16,BLOCK_A,333.1,261.6,82.6,0.4,0,0,True
2024-02-16,BLOCK_B,269.6,146.4,69.7,0.4,0,1,True
2024-02-16,BLOCK_C,229.1,181.1,78.9,0.4,0,0,True
2024-02-17,BLOCK_A,334.2,236.4,75.1,0.0,0,0,True
2024-02-17,BLOCK_B,267.1,235.8,77.2,0.0,0,0,True
2024-02-17,BLOCK_C,220.7,214.0,98.0,0.0,0,0,True
2024-02-18,BLOCK_A,341.2,271.8,85.5,0.0,0,0,True
2024-02-18,BLOCK_B,292.4,145.8,65.5,0.0,0,1,True
2024-02-18,BLOCK_C,214.9,211.6,86.7,0.0,0,0,True
2024-02-19,BLOCK_A,332.9,231.0,69.0,0.0,0,0,True
2024-02-19,BLOCK_B,285.8,169.0,81.6,0.0,1,0,True
2024-02-19,BLOCK_C,221.0,185.1,87.1,0.0,0,0,True
2024-02-20,BLOCK_A,345.8,283.9,79.7,0.0,0,0,True
2024-02-20,BLOCK_B,279.4,206.2,82.0,0.0,0,0,True
2024-02-20,BLOCK_C,228.8,216.4,91.8,0.0,0,0,True
2024-02-21,BLOCK_A,319.3,218.5,63.5,0.0,0,0,True
2024-02-21,BLOCK_B,278.1,279.5,97.7,0.0,0,0,True
2024-02-21,BLOCK_C,230.5,117.5,78.2,0.0,0,1,True
2024-02-22,BLOCK_A,334.5,269.1,81.1,0.0,0,0,True
2024-02-22,BLOCK_B,285.2,265.2,88.4,0.0,0,0,True
2024-02-22,BLOCK_C,213.8,176.9,85.9,0.0,0,0,True
2024-02-23,BLOCK_A,344.1,316.7,98.0,0.0,0,0,True
2024-02-23,BLOCK_B,268.4,218.7,75.9,0.0,0,0,True
2024-02-23,BLOCK_C,218.1,138.3,65.2,0.0,0,0,True
2024-02-24,BLOCK_A,338.8,249.8,80.3,0.0,0,0,True
2024-02-24,BLOCK_B,266.6,231.0,81.7,0.0,0,0,True
2024-02-24,BLOCK_C,211.8,173.5,77.9,0.0,0,0,True
2024-02-25,BLOCK_A,340.2,237.3,70.1,0.0,0,0,True
2024-02-25,BLOCK_B,281.0,190.9,69.8,0.0,0,0,True
2024-02-25,BLOCK_C,231.0,173.3,71.2,0.0,0,0,True
2024-02-26,BLOCK_A,328.9,277.7,81.2,0.0,0,0,True
2024-02-26,BLOCK_B,289.4,274.8,92.5,0.0,0,0,True
2024-02-26,BLOCK_C,209.8,194.2,83.3,0.0,0,0,True
2024-02-27,BLOCK_A,317.1,283.2,81.8,0.0,0,0,True
2024-02-27,BLOCK_B,278.3,174.0,62.5,0.0,0,0,True
2024-02-27,BLOCK_C,230.2,208.8,93.1,0.0,0,0,True
2024-02-28,BLOCK_A,335.6,282.9,88.2,0.0,0,0,True
2024-02-28,BLOCK_B,269.5,225.4,84.3,0.0,0,0,True
2024-02-28,BLOCK_C,216.2,196.1,88.4,0.0,0,0,True
2024-02-29,BLOCK_A,336.9,268.5,78.5,0.5,0,0,True
2024-02-29,BLOCK_B,267.6,210.2,83.8,0.5,0,0,True
2024-02-29,BLOCK_C,216.8,223.2,93.9,0.5,0,0,True
2024-03-01,BLOCK_A,319.5,264.8,80.7,0.0,0,0,True
2024-03-01,BLOCK_B,285.6,230.6,78.2,0.0,0,0,True
2024-03-01,BLOCK_C,213.2,178.5,84.1,0.0,0,0,True
2024-03-02,BLOCK_A,325.1,278.3,87.2,6.0,0,0,True
2024-03-02,BLOCK_B,284.5,248.5,98.0,6.0,0,0,True
2024-03-02,BLOCK_C,220.2,192.9,93.9,6.0,0,0,True
2024-03-03,BLOCK_A,340.7,302.7,90.8,0.0,0,0,True
2024-03-03,BLOCK_B,289.0,226.2,82.1,0.0,0,0,True
2024-03-03,BLOCK_C,225.4,217.9,96.2,0.0,0,0,True
2024-03-04,BLOCK_A,329.8,330.6,98.0,0.0,0,0,True
2024-03-04,BLOCK_B,280.6,251.1,87.0,0.0,0,0,True
2024-03-04,BLOCK_C,230.8,170.2,75.0,0.0,0,0,True
2024-03-05,BLOCK_A,339.0,277.4,86.7,0.0,0,0,True
2024-03-05,BLOCK_B,274.8,194.5,71.5,0.0,0,0,True
2024-03-05,BLOCK_C,225.4,186.0,82.5,0.0,0,0,True
2024-03-06,BLOCK_A,339.7,328.6,98.0,0.0,0,0,True
2024-03-06,BLOCK_B,291.2,247.3,82.4,0.0,0,0,True
2024-03-06,BLOCK_C,230.6,178.2,80.5,0.0,0,0,True
2024-03-07,BLOCK_A,331.6,238.6,77.4,0.1,0,0,True
2024-03-07,BLOCK_B,285.3,200.9,71.6,0.1,0,0,True
2024-03-07,BLOCK_C,210.6,200.0,87.7,0.1,0,0,True
2024-03-08,BLOCK_A,332.5,268.3,80.2,0.0,0,0,True
2024-03-08,BLOCK_B,280.0,193.7,72.2,0.0,0,0,True
2024-03-08,BLOCK_C,228.2,196.5,92.5,0.0,0,0,True
2024-03-09,BLOCK_A,333.9,322.5,95.3,0.0,0,0,True
2024-03-09,BLOCK_B,267.5,240.7,83.4,0.0,0,0,True
2024-03-09,BLOCK_C,211.1,204.3,89.1,0.0,0,0,True
2024-03-10,BLOCK_A,319.0,272.9,80.3,0.0,0,0,True
2024-03-10,BLOCK_B,285.0,262.9,96.7,0.0,0,0,True
2024-03-10,BLOCK_C,230.9,208.4,88.9,0.0,0,0,True
2024-03-11,BLOCK_A,342.0,215.3,92.8,3.2,1,0,True
2024-03-11,BLOCK_B,272.6,206.0,76.9,3.2,0,0,True
2024-03-11,BLOCK_C,229.3,179.6,85.1,3.2,0,0,True
2024-03-12,BLOCK_A,346.7,274.6,88.6,5.5,0,0,True
2024-03-12,BLOCK_B,270.0,214.7,84.9,5.5,0,0,True
2024-03-12,BLOCK_C,223.6,166.2,84.4,5.5,0,0,True
2024-03-13,BLOCK_A,332.1,248.9,73.6,0.0,0,0,True
2024-03-13,BLOCK_B,284.5,234.4,86.8,0.0,0,0,True
2024-03-13,BLOCK_C,214.4,176.5,76.2,0.0,0,0,True
2024-03-14,BLOCK_A,337.1,263.5,81.4,0.0,0,0,True
2024-03-14,BLOCK_B,283.5,199.6,76.5,0.0,0,0,True
2024-03-14,BLOCK_C,220.1,173.3,75.0,0.0,0,0,True
2024-03-15,BLOCK_A,343.4,281.8,83.4,1.7,0,0,True
2024-03-15,BLOCK_B,290.6,139.6,65.9,1.7,0,1,True
2024-03-15,BLOCK_C,221.8,156.0,71.2,1.7,0,0,True
2024-03-16,BLOCK_A,316.7,175.6,76.8,0.0,1,0,True
2024-03-16,BLOCK_B,293.6,212.9,77.3,0.0,0,0,True
2024-03-16,BLOCK_C,227.8,170.6,81.7,0.0,0,0,True
2024-03-17,BLOCK_A,348.0,289.2,84.1,0.0,0,0,True
2024-03-17,BLOCK_B,277.5,241.4,80.1,0.0,0,0,True
2024-03-17,BLOCK_C,216.4,168.4,75.9,0.0,0,0,True
2024-03-18,BLOCK_A,345.9,260.4,81.7,0.0,0,0,True
2024-03-18,BLOCK_B,276.7,247.3,84.6,0.0,0,0,True
2024-03-18,BLOCK_C,219.2,201.6,86.3,0.0,0,0,True
2024-03-19,BLOCK_A,317.1,294.8,91.7,0.0,0,0,True
2024-03-19,BLOCK_B,279.9,176.3,68.6,0.0,0,0,True
2024-03-19,BLOCK_C,213.3,123.9,78.6,0.0,0,1,True
2024-03-20,BLOCK_A,317.7,345.3,98.0,0.0,0,0,True
2024-03-20,BLOCK_B,284.1,255.8,98.0,0.0,0,0,True
2024-03-20,BLOCK_C,227.1,161.2,79.2,0.0,0,0,True
2024-03-21,BLOCK_A,333.4,283.3,80.9,0.0,0,0,True
2024-03-21,BLOCK_B,285.8,193.6,69.4,0.0,0,0,True
2024-03-21,BLOCK_C,213.9,135.7,89.6,0.0,1,0,True
2024-03-22,BLOCK_A,343.2,246.9,81.5,0.0,0,0,True
2024-03-22,BLOCK_B,281.0,238.9,89.3,0.0,0,0,True
2024-03-22,BLOCK_C,218.0,215.3,93.7,0.0,0,0,True
2024-03-23,BLOCK_A,325.3,265.5,78.2,0.0,0,0,True
2024-03-23,BLOCK_B,282.7,196.5,73.2,0.0,0,0,True
2024-03-23,BLOCK_C,221.9,153.7,79.9,0.0,0,0,True
2024-03-24,BLOCK_A,322.1,246.6,75.0,0.0,0,0,True
2024-03-24,BLOCK_B,292.1,229.4,84.2,0.0,0,0,True
2024-03-24,BLOCK_C,220.7,204.6,90.7,0.0,0,0,True
2024-03-25,BLOCK_A,327.1,263.4,82.3,0.0,0,0,True
2024-03-25,BLOCK_B,273.7,226.1,82.4,0.0,0,0,True
2024-03-25,BLOCK_C,223.0,161.9,73.3,0.0,0,0,True
2024-03-26,BLOCK_A,340.3,254.6,78.2,0.0,0,0,True
2024-03-26,BLOCK_B,278.3,254.0,88.4,0.0,0,0,True
2024-03-26,BLOCK_C,227.4,168.4,73.5,0.0,0,0,True
2024-03-27,BLOCK_A,325.7,256.3,81.2,0.0,0,0,True
2024-03-27,BLOCK_B,286.2,221.4,78.1,0.0,0,0,True
2024-03-27,BLOCK_C,217.0,176.9,76.5,0.0,0,0,True
2024-03-28,BLOCK_A,331.6,249.7,73.1,0.0,0,0,True
2024-03-28,BLOCK_B,279.2,236.1,76.5,0.0,0,0,True
2024-03-28,BLOCK_C,227.5,188.8,79.9,0.0,0,0,True
2024-03-29,BLOCK_A,324.2,314.9,94.1,0.0,0,0,True
2024-03-29,BLOCK_B,272.9,234.0,84.4,0.0,0,0,True
2024-03-29,BLOCK_C,227.8,184.6,84.1,0.0,0,0,True
2024-03-30,BLOCK_A,331.7,187.2,85.4,4.9,1,0,True
2024-03-30,BLOCK_B,269.9,214.1,81.9,4.9,0,0,True
2024-03-30,BLOCK_C,226.6,134.1,69.8,4.9,0,0,True
2024-03-31,BLOCK_A,337.7,272.9,82.9,0.0,0,0,True
2024-03-31,BLOCK_B,282.0,173.0,67.1,0.0,0,0,True
2024-03-31,BLOCK_C,227.3,179.3,88.0,0.0,0,0,True
2024-04-01,BLOCK_A,327.1,262.2,80.1,0.0,0,0,True
2024-04-01,BLOCK_B,284.5,239.5,81.6,0.0,0,0,True
2024-04-01,BLOCK_C,220.7,164.7,80.9,0.0,0,0,True
2024-04-02,BLOCK_A,329.6,247.2,72.9,0.0,0,0,True
2024-04-02,BLOCK_B,287.6,188.9,67.5,0.0,0,0,True
2024-04-02,BLOCK_C,218.0,190.5,90.8,0.0,0,0,True
2024-04-03,BLOCK_A,326.3,256.2,76.0,0.0,0,0,True
2024-04-03,BLOCK_B,266.0,229.3,80.1,0.0,0,0,True
2024-04-03,BLOCK_C,230.4,198.4,94.9,0.0,0,0,True
2024-04-04,BLOCK_A,334.6,255.6,77.8,0.0,0,0,True
2024-04-04,BLOCK_B,276.5,241.1,86.9,0.0,0,0,True
2024-04-04,BLOCK_C,220.8,184.1,87.6,0.0,0,0,True
2024-04-05,BLOCK_A,348.7,260.7,81.3,0.0,0,0,True
2024-04-05,BLOCK_B,276.2,232.2,84.1,0.0,0,0,True
2024-04-05,BLOCK_C,227.0,195.6,82.5,0.0,0,0,True
2024-04-06,BLOCK_A,324.5,259.0,79.5,0.0,0,0,True
2024-04-06,BLOCK_B,276.2,236.0,80.8,0.0,0,0,True
2024-04-06,BLOCK_C,217.3,190.9,92.1,0.0,0,0,True
2024-04-07,BLOCK_A,330.2,275.4,81.7,0.8,0,0,True
2024-04-07,BLOCK_B,269.6,223.2,81.8,0.8,0,0,True
2024-04-07,BLOCK_C,225.7,178.2,83.3,0.8,0,0,True
2024-04-08,BLOCK_A,327.1,295.2,91.3,0.0,0,0,True
2024-04-08,BLOCK_B,268.7,233.6,80.7,0.0,0,0,True
2024-04-08,BLOCK_C,211.8,220.0,88.6,0.0,0,0,True
2024-04-09,BLOCK_A,336.3,270.5,83.9,0.0,0,0,True
2024-04-09,BLOCK_B,283.6,181.7,86.8,0.0,0,1,True
2024-04-09,BLOCK_C,218.1,192.1,92.8,0.0,0,0,True
2024-04-10,BLOCK_A,343.2,302.5,91.5,0.0,0,0,True
2024-04-10,BLOCK_B,283.2,169.5,87.5,0.0,1,0,True
2024-04-10,BLOCK_C,209.3,175.3,73.2,0.0,0,0,True
2024-04-11,BLOCK_A,320.2,273.5,84.2,0.0,0,0,True
2024-04-11,BLOCK_B,280.3,123.2,68.1,0.0,1,0,True
2024-04-11,BLOCK_C,230.5,184.2,80.1,0.0,0,0,True
2024-04-12,BLOCK_A,317.2,269.1,83.2,0.0,0,0,True
2024-04-12,BLOCK_B,268.0,238.7,87.6,0.0,0,0,True
2024-04-12,BLOCK_C,223.2,178.7,77.5,0.0,0,0,True
2024-04-13,BLOCK_A,322.6,231.8,75.8,0.9,0,0,True
2024-04-13,BLOCK_B,273.6,228.0,83.7,0.9,0,0,True
2024-04-13,BLOCK_C,228.1,195.6,87.9,0.9,0,0,True
2024-04-14,BLOCK_A,323.5,256.6,77.3,0.0,0,0,True
